system:index,crop_label,soil_oc,soil_ph,soil_texture,.geo
3535,3,4,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6316878643041,35.21134423698926]}"
3536,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0917151213017,34.81572618586303]}"
3537,3,6,62,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6316878643041,35.38435976071068]}"
3538,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16707919935747,34.752933947503074]}"
3539,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84027667327665,35.701824382118524]}"
3540,3,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33524382054465,35.290845139633845]}"
3541,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63815573434975,35.737128172784416]}"
3542,3,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34117270141984,34.986855247487796]}"
3543,3,2,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5505699941481,34.97122456154412]}"
3544,3,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.10141692637019,35.054498388381994]}"
3545,3,4,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30532992158346,35.523957955862855]}"
3546,3,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.09215970466191,35.68592420158961]}"
3547,3,3,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4400772142014,35.46978954423045]}"
3548,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91169273836415,35.80396282992291]}"
3549,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93810320771726,35.61855055528064]}"
3550,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43181728786935,35.001138460505295]}"
3551,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42229057157583,35.390019147000636]}"
3552,3,2,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4047734235355,35.38409026612545]}"
3553,3,2,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28215338725319,34.78689026524279]}"
3554,3,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50879833343654,35.25688882189412]}"
3555,3,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16923515603936,35.73335524859112]}"
3556,3,3,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34252017434602,34.976344958663596]}"
3557,3,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02811439918604,35.05342041004105]}"
3558,3,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67292053584518,35.05961878550148]}"
3559,3,4,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.41797865821206,35.050455969603455]}"
3560,3,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7963490558832,35.36387817223276]}"
3561,3,2,66,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11776169025931,35.247187016825634]}"
3562,3,5,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73786873088702,35.73443322693206]}"
3563,3,5,62,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18809977700587,35.63094730620149]}"
3564,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91708263006886,35.29758250426474]}"
3565,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84027667327665,35.43206030229743]}"
3566,3,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12971385781995,35.12699243181044]}"
3567,3,2,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34898804439167,35.145587558191714]}"
3568,3,2,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27972793598606,35.70963972509036]}"
3569,3,2,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23984273737116,35.08872420070695]}"
3570,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24074562693713,34.823541528834866]}"
3571,3,4,57,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07140862159875,35.695895501243335]}"
3572,3,4,55,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.87207703433448,35.35309838882333]}"
3573,3,3,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21316277343281,35.76057420169994]}"
3574,3,2,65,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32823696132851,35.63714568166192]}"
3575,3,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26328876628668,35.65762727013984]}"
3576,3,3,62,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37809345959715,35.14504856902124]}"
3577,3,2,65,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3517773960543,35.59806896680272]}"
3578,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6219860592356,35.53608521219847]}"
3579,3,3,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54895302663668,35.611274201479276]}"
3580,3,4,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.44870104092895,34.85156896569939]}"
3581,3,2,57,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59072468734824,35.23532925507526]}"
3582,3,4,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15953335097088,35.26739911071832]}"
3583,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8286884061115,35.336120229953465]}"
3584,3,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99873948939533,34.84914351443227]}"
3585,3,2,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36596620326154,35.383551276954975]}"
3586,3,3,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50502540924325,34.973919507396474]}"
3587,3,2,61,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3506050119031,35.31240470645271]}"
3588,3,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12647992279713,35.191401637681814]}"
3589,3,3,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.13932125707818,35.82633088049749]}"
3590,3,3,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.13986024624866,35.56923304618248]}"
3591,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56215826131324,35.013535211426145]}"
3592,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32644490504212,35.26039225150219]}"
3593,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00601584319669,35.3469000133629]}"
3594,3,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46594869438404,35.725000916448806]}"
3595,3,4,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8249154819182,35.61208268523498]}"
3596,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97098154711604,35.753567342483805]}"
3597,3,2,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32365555337951,35.30243340679898]}"
3598,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05129093351633,35.31644712523125]}"
3599,3,3,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48427432618008,34.978231420760245]}"
3600,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95103894780858,35.49781698109498]}"
3601,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.91573515714269,35.28922817212243]}"
3602,3,3,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28862125729884,35.14208412858365]}"
3603,3,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00332089734434,35.08117835232034]}"
3604,3,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95615934492807,35.782942252274516]}"
3605,3,3,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06287920068146,35.45254189077536]}"
3606,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8459360595666,35.290845139633845]}"
3607,3,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51580519265268,35.55279387648309]}"
3608,3,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50421692548753,35.18789820807375]}"
3609,3,2,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39776656431937,34.98955019334015]}"
3610,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96666963375226,34.897922034359965]}"
3611,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00170392983293,35.19894748606841]}"
3612,3,2,63,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53952071615343,35.14289261233936]}"
3613,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99227161934967,34.84321463355708]}"
3614,3,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.1762420152555,34.77530199807765]}"
3615,3,3,66,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7685911136039,35.5603397248697]}"
3616,3,2,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36794707116846,34.98119586119784]}"
3617,3,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.06035934360408,35.68026481529965]}"
3618,3,4,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.12934995742445,35.30351138513993]}"
3619,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1984349770551,35.37088503144889]}"
3620,3,4,72,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03889418259547,35.12510596971379]}"
3621,3,3,57,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49370663666333,35.33046084366351]}"
3622,3,4,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88070086106202,35.466016620037145]}"
3623,3,3,63,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38402234047234,35.117021132156715]}"
3624,3,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51311024680031,35.51102221577153]}"
3625,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00493786485575,34.866660662472604]}"
3626,3,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20777288172809,35.74682997785291]}"
3627,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13968515747368,34.94831752179907]}"
3628,3,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07949345915583,35.69077510412385]}"
3629,3,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86102775633981,35.25985326233172]}"
3630,3,2,66,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39597450803298,35.63310326288338]}"
3631,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99820050022485,35.112978713378176]}"
3632,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81036277431546,34.9838908070502]}"
3633,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09818299134736,35.100312467872094]}"
3634,3,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18863876617634,35.7489859345348]}"
3635,3,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.17812847735215,35.36010524803946]}"
3636,3,4,66,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76266223272872,35.67622239652112]}"
3637,3,4,60,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36542721409107,35.1259144534695]}"
3638,3,2,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24280717780876,35.44230109653639]}"
3639,3,3,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58910771983683,35.31698611440172]}"
3640,3,3,64,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.08623082378672,35.64064911126998]}"
3641,3,4,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85617685380556,35.73039080815352]}"
3642,3,3,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45085699761083,35.72931282981258]}"
3643,3,5,57,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36839165452866,35.50913575367488]}"
3644,3,4,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.12243750401859,35.77593539305838]}"
3645,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75430790058641,35.436911204831674]}"
3646,3,2,64,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.08703930754243,35.143431601509825]}"
3647,3,2,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52981891108494,34.88256084300152]}"
3648,3,3,64,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75161295473404,35.75464532082475]}"
3649,3,2,63,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61228425416711,35.68053430988489]}"
3650,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74460609551791,35.54740398477838]}"
3651,3,4,60,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42687197952485,35.09869550036068]}"
3652,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82087306313966,34.77907492227095]}"
3653,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85186494044179,35.05288142087058]}"
3654,3,4,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.06521024613832,35.437450194002146]}"
3655,3,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.1845963473978,35.720419508499795]}"
3656,3,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.13133082533137,34.93187835209968]}"
3657,3,5,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5085288388513,35.47922185471371]}"
3658,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60527739495097,35.72769586230117]}"
3659,3,4,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51041530094795,35.09573105992308]}"
3660,3,3,57,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49101169081098,35.32911337073733]}"
3661,3,4,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38887324300659,35.538510663465594]}"
3662,3,4,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.45409093263366,35.48649820851507]}"
3663,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39893894847057,35.073632503933744]}"
3664,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01113624031618,34.903581420649914]}"
3665,3,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00197342441815,35.01030127640332]}"
3666,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80928479597452,35.02458448942082]}"
3667,3,4,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3077553728506,34.93214784668492]}"
3668,3,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11021584187272,35.80180687324103]}"
3669,3,3,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63195735888932,35.424514453910824]}"
3670,3,3,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55569039126758,35.712334670942724]}"
3671,3,4,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.12557703323115,35.58243828085904]}"
3672,3,4,60,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49640158251569,35.152055428237375]}"
3673,3,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06449616819287,35.62394044698536]}"
3674,3,2,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42983641996244,35.20568485069931]}"
3675,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57186006638173,35.84762095273112]}"
3676,3,4,62,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43532071747741,34.86423521120548]}"
3677,3,5,61,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37297306247767,35.52180199918097]}"
3678,3,2,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.09458515592902,35.53500723385753]}"
3679,3,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16061132931182,35.52773088005616]}"
3680,3,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56081078838706,35.16553015749917]}"
3681,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8257239656739,35.21484766659733]}"
3682,3,2,62,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.10923226934203,35.770545501353666]}"
3683,3,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8127882255826,35.72823485147163]}"
3684,3,2,63,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54787504829574,35.68673268534531]}"
3685,3,4,57,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60096548158721,35.629330338690075]}"
3686,3,2,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31664869416338,35.173076005885775]}"
3687,3,4,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89363660115335,35.447960482826346]}"
3688,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.00763281070812,34.79793954323746]}"
3689,3,3,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88716873110768,35.76677257716037]}"
3690,3,4,56,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22529002976842,34.80252095118647]}"
3691,3,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93972017522867,35.54120560931795]}"
3692,3,3,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15423786507641,34.8839083159277]}"
3693,3,3,59,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33389634761848,35.20864929113691]}"
3694,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22430645723774,35.40564983294431]}"
3695,3,2,64,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55757685336422,35.54390055517031]}"
3696,3,3,59,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07949345915583,35.68403773949296]}"
3697,3,2,61,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50259995797612,34.86800813539878]}"
3698,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09575754008024,34.79793954323746]}"
3699,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.157202305514,35.234790265904785]}"
3700,3,6,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43774616874454,35.385707233636865]}"
3701,3,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4371127737638,35.02027257605704]}"
3702,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98849869515637,35.05638485047864]}"
3703,3,5,65,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.42966133118746,35.385437739051625]}"
3704,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2581683691672,35.181430338028086]}"
3705,3,2,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24873605868395,35.08737672778077]}"
3706,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90872829792656,35.636067703320975]}"
3707,3,3,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05075194434585,35.23425127673431]}"
3708,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6467795610773,35.74629098868244]}"
3709,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83865970576522,34.77880542768571]}"
3710,3,4,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59800104114962,35.429095861859835]}"
3711,3,5,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2754160226223,35.55009893063073]}"
3712,3,2,61,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46298425394644,35.43475524814979]}"
3713,3,4,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84135465161759,35.58270777544428]}"
3714,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62602847801413,35.72958232439782]}"
3715,3,4,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07554544618755,35.357140807601866]}"
3716,3,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11138822602392,35.51479513996484]}"
3717,3,2,67,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46954652980237,35.59483503177989]}"
3718,3,2,59,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.11183280938413,35.809352721627626]}"
3719,3,3,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78610826164424,35.724461927278334]}"
3720,3,3,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01868208870277,35.147474020288364]}"
3721,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17903136691811,34.81033629415831]}"
3722,3,8,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05560284688009,34.901964453138504]}"
3723,3,4,59,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4013643997377,35.267938099888795]}"
3724,3,4,58,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28889075188408,35.39756499538724]}"
3725,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20867577129405,34.82623647468723]}"
3726,3,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16195880223799,35.53608521219847]}"
3727,3,3,61,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40783226978336,35.27763990495728]}"
3728,3,2,58,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57536349598979,34.972572034470296]}"
3729,3,2,64,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22555952435366,35.78455921978593]}"
3730,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.16555663765632,35.29596553675332]}"
3731,3,3,63,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.17435555315885,35.25473286521223]}"
3732,3,2,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22340356767177,34.992514633777745]}"
3733,3,5,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89148064447146,35.580012829591915]}"
3734,3,2,59,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98418678179259,34.926488460394964]}"
3735,3,4,57,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24711909117252,35.60642329894503]}"
3736,3,4,63,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.14659761087955,35.23829369551285]}"
3737,3,4,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41672559109614,35.39460055494965]}"
3738,3,3,66,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3551864198521,35.691314093294324]}"
3739,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8135967093383,35.37654441773884]}"
3740,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57698046350122,35.84789044731636]}"
3741,3,2,56,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43495681708191,35.236676728001434]}"
3742,3,3,56,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.99065465183826,35.29138412880431]}"
3743,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.18064833442953,34.96475669149846]}"
3744,3,2,58,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.16034183472658,35.761921674626116]}"
3745,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79904400173555,35.70478882255612]}"
3746,3,3,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75754183560923,35.70883124133466]}"
3747,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2980535677821,35.19679152938653]}"
3748,3,3,63,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25762937999673,35.72015001391456]}"
3749,3,2,57,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4123192719221,35.44957745033776]}"
3750,3,2,60,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.18675230407969,35.27979586163917]}"
3751,3,4,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59934851407579,35.41427365967186]}"
3752,3,2,61,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33982522849367,35.213769688256384]}"
3753,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84027667327665,35.33477275702729]}"
3754,3,4,60,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51311024680031,35.16795560876629]}"
3755,3,3,58,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24145970488257,35.49835597026545]}"
3756,3,3,62,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62495049967319,35.56707708950059]}"
3757,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17687541023624,35.15340290116355]}"
3758,3,2,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3535694523407,35.363069688477054]}"
3759,3,3,54,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.22915735977199,35.07309351476327]}"
3760,3,2,62,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.47062450814332,35.63472023039479]}"
3761,3,4,65,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8286884061115,35.49673900275403]}"
3762,3,4,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33147089635135,35.59537402095036]}"
3763,3,2,60,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15585483258783,35.08279531983176]}"
3764,3,3,64,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.1552214376071,35.26901607822974]}"
3765,3,2,57,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.04347559054447,34.955863370185675]}"
3766,3,3,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.95777631243948,35.41319568133092]}"
3767,3,3,60,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27056512008805,35.43798918317262]}"
3768,3,2,58,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85132595127132,35.17415398422671]}"
3769,3,3,58,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35303046317021,35.63094730620149]}"
3770,3,7,63,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.15252649175474,35.67622239652112]}"
